Attributes,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume,Amplitude,Amplitude,Amplitude
Symbols,U,NVDA,TSLA,U,NVDA,TSLA,U,NVDA,TSLA,U,NVDA,TSLA,U,NVDA,TSLA,U,NVDA,TSLA,U,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,
2012-02-09,,3.7407970428466797,2.171999931335449,,4.074999809265137,2.171999931335449,,4.150000095367432,2.1933329105377197,,4.067500114440918,2.0953330993652344,,4.127500057220459,2.1333329677581787,,56194400.0,19156500.0,,0.08249998092651367,0.09799981117248535
2012-02-10,,3.648998260498047,2.0733330249786377,,3.9749999046325684,2.0733330249786377,,4.050000190734863,2.1513330936431885,,3.952500104904175,1.9893330335617065,,4.034999847412109,2.1506669521331787,,44026800.0,28113000.0,,0.09750008583068848,0.16200006008148193
2012-02-13,,3.7063732147216797,2.0993330478668213,,4.037499904632568,2.0993330478668213,,4.090000152587891,2.1373329162597656,,3.9549999237060547,2.059999942779541,,4.074999809265137,2.103332996368408,,61066800.0,17368500.0,,0.13500022888183594,0.07733297348022461
2012-02-14,,3.7270278930664062,2.2113330364227295,,4.059999942779541,2.2113330364227295,,4.09499979019165,2.25266695022583,,4.002500057220459,2.0933330059051514,,4.037499904632568,2.115999937057495,,45375600.0,27162000.0,,0.0924997329711914,0.1593339443206787
2012-02-15,,3.7109627723693848,2.240000009536743,,4.042500019073486,2.240000009536743,,4.224999904632568,2.2939999103546143,,4.03249979019165,2.1513330936431885,,4.097499847412109,2.206666946411133,,111085600.0,41427000.0,,0.19250011444091797,0.14266681671142578
2012-02-16,,3.775221586227417,2.2786669731140137,,4.112500190734863,2.2786669731140137,,4.144999980926514,2.3006670475006104,,3.75,2.169332981109619,,3.765000104904175,2.233333110809326,,188858800.0,33295500.0,,0.39499998092651367,0.1313340663909912
2012-02-17,,3.637523651123047,2.3313329219818115,,3.9625000953674316,2.3313329219818115,,4.142499923706055,2.3313329219818115,,3.924999952316284,2.233333110809326,,4.114999771118164,2.2660000324249268,,102036000.0,20650500.0,,0.2174999713897705,0.09799981117248535
2012-02-21,,3.6558837890625,2.299999952316284,,3.9825000762939453,2.299999952316284,,4.079999923706055,2.324666976928711,,3.952500104904175,2.253999948501587,,3.9600000381469727,2.324666976928711,,51817600.0,17037000.0,,0.12749981880187988,0.07066702842712402
2012-02-22,,3.63063907623291,2.2813329696655273,,3.9549999237060547,2.2813329696655273,,4.059999942779541,2.314666986465454,,3.950000047683716,2.1666669845581055,,3.9625000953674316,2.299999952316284,,49243200.0,24819000.0,,0.1099998950958252,0.14800000190734863
2012-02-23,,3.6512932777404785,2.302000045776367,,3.9774999618530273,2.302000045776367,,4.0,2.3313329219818115,,3.9000000953674316,2.237333059310913,,3.9625000953674316,2.2660000324249268,,32396800.0,12306000.0,,0.09999990463256836,0.09399986267089844
2012-02-24,,3.623753786087036,2.25,,3.947499990463257,2.25,,3.994999885559082,2.301332950592041,,3.930000066757202,2.2179999351501465,,3.990000009536743,2.2820000648498535,,36666800.0,14398500.0,,0.06499981880187988,0.08333301544189453
2012-02-27,,3.5503146648406982,2.2413330078125,,3.867500066757202,2.2413330078125,,3.9149999618530273,2.266666889190674,,3.8125,2.200000047683716,,3.8975000381469727,2.2273330688476562,,74526800.0,9090000.0,,0.10249996185302734,0.06666684150695801
2012-02-28,,3.51818585395813,2.253999948501587,,3.8324999809265137,2.253999948501587,,3.9124999046325684,2.2960000038146973,,3.7925000190734863,2.2113330364227295,,3.867500066757202,2.2426669597625732,,69988400.0,9183000.0,,0.11999988555908203,0.08466696739196777
2012-02-29,,3.4768753051757812,2.2273330688476562,,3.7874999046325684,2.2273330688476562,,3.9100000858306885,2.2746670246124268,,3.7850000858306885,2.2093329429626465,,3.8450000286102295,2.253999948501587,,68919600.0,8035500.0,,0.125,0.06533408164978027
2012-03-01,,3.4998252391815186,2.2939999103546143,,3.8125,2.2939999103546143,,3.8575000762939453,2.299999952316284,,3.7874999046325684,2.2206668853759766,,3.802500009536743,2.2339999675750732,,44994400.0,10552500.0,,0.07000017166137695,0.07933306694030762
2012-03-02,,3.5296597480773926,2.2693328857421875,,3.8450000286102295,2.2693328857421875,,3.9000000953674316,2.299999952316284,,3.799999952316284,2.24733304977417,,3.799999952316284,2.293333053588867,,68407600.0,8250000.0,,0.10000014305114746,0.05266690254211426
2012-03-05,,3.4103219509124756,2.251332998275757,,3.7149999141693115,2.251332998275757,,3.825000047683716,2.293333053588867,,3.6875,2.2306671142578125,,3.817500114440918,2.2899999618530273,,51484800.0,7005000.0,,0.13750004768371582,0.06266593933105469
2012-03-06,,3.37819242477417,2.2073330879211426,,3.680000066757202,2.2073330879211426,,3.702500104904175,2.2186670303344727,,3.615000009536743,2.1746668815612793,,3.672499895095825,2.2166669368743896,,47140000.0,8607000.0,,0.08750009536743164,0.04400014877319336
2012-03-07,,3.3988473415374756,2.2079999446868896,,3.702500104904175,2.2079999446868896,,3.7174999713897705,2.2206668853759766,,3.6500000953674316,2.194000005722046,,3.700000047683716,2.2079999446868896,,44198400.0,5473500.0,,0.06749987602233887,0.026666879653930664
2012-03-08,,3.4103219509124756,2.204667091369629,,3.7149999141693115,2.204667091369629,,3.752500057220459,2.2326669692993164,,3.692500114440918,2.202666997909546,,3.7125000953674316,2.2073330879211426,,43085200.0,9499500.0,,0.059999942779541016,0.029999971389770508
2012-03-09,,3.401141881942749,2.315999984741211,,3.7049999237060547,2.315999984741211,,3.752500057220459,2.3540000915527344,,3.684999942779541,2.2133328914642334,,3.7249999046325684,2.2133328914642334,,36783600.0,23301000.0,,0.06750011444091797,0.14066720008850098
2012-03-12,,3.348358154296875,2.4006669521331787,,3.6475000381469727,2.4006669521331787,,3.744999885559082,2.419332981109619,,3.637500047683716,2.3066670894622803,,3.7200000286102295,2.312666893005371,,29994800.0,29449500.0,,0.10749983787536621,0.11266589164733887
2012-03-13,,3.394256114959717,2.4059998989105225,,3.697499990463257,2.4059998989105225,,3.7174999713897705,2.439332962036133,,3.6449999809265137,2.3666670322418213,,3.6624999046325684,2.434000015258789,,55328800.0,15024000.0,,0.07249999046325684,0.07266592979431152
2012-03-14,,3.2978687286376953,2.3526670932769775,,3.5924999713897705,2.3526670932769775,,3.7049999237060547,2.4000000953674316,,3.5799999237060547,2.319999933242798,,3.697499990463257,2.4000000953674316,,73570800.0,12772500.0,,0.125,0.08000016212463379
2012-03-15,,3.3460628986358643,2.3333330154418945,,3.6449999809265137,2.3333330154418945,,3.6649999618530273,2.365333080291748,,3.5899999141693115,2.318666934967041,,3.6024999618530273,2.3519999980926514,,38238000.0,8574000.0,,0.07500004768371582,0.04666614532470703
2012-03-16,,3.3506531715393066,2.3546669483184814,,3.6500000953674316,2.3546669483184814,,3.6649999618530273,2.392667055130005,,3.627500057220459,2.322000026702881,,3.6475000381469727,2.326667070388794,,42834000.0,10939500.0,,0.03749990463256836,0.07066702842712402
2012-03-19,,3.359832763671875,2.3320000171661377,,3.6600000858306885,2.3320000171661377,,3.6875,2.3546669483184814,,3.6424999237060547,2.3026669025421143,,3.6700000762939453,2.3506669998168945,,40540000.0,15234000.0,,0.04500007629394531,0.05200004577636719
2012-03-20,,3.304753303527832,2.330667018890381,,3.5999999046325684,2.330667018890381,,3.640000104904175,2.3466670513153076,,3.567500114440918,2.3046669960021973,,3.640000104904175,2.3320000171661377,,44961600.0,8505000.0,,0.07249999046325684,0.04200005531311035
2012-03-21,,3.3185231685638428,2.3433330059051514,,3.615000009536743,2.3433330059051514,,3.6475000381469727,2.353332996368408,,3.559999942779541,2.3066670894622803,,3.5999999046325684,2.3293330669403076,,46784000.0,9108000.0,,0.08750009536743164,0.04666590690612793
2012-03-22,,3.3139328956604004,2.293333053588867,,3.609999895095825,2.293333053588867,,3.640000104904175,2.3433330059051514,,3.577500104904175,2.2866671085357666,,3.5875000953674316,2.3313329219818115,,42537200.0,7836000.0,,0.0625,0.056665897369384766
2012-03-23,,3.3391783237457275,2.2720000743865967,,3.637500047683716,2.2720000743865967,,3.6475000381469727,2.308666944503784,,3.575000047683716,2.2100000381469727,,3.5999999046325684,2.2839999198913574,,31545600.0,17559000.0,,0.07249999046325684,0.09866690635681152
2012-03-26,,3.37819242477417,2.493333101272583,,3.680000066757202,2.493333101272583,,3.697499990463257,2.5393331050872803,,3.637500047683716,2.3359999656677246,,3.672499895095825,2.372667074203491,,28860000.0,47107500.0,,0.059999942779541016,0.20333313941955566
2012-03-27,,3.401141881942749,2.5293331146240234,,3.7049999237060547,2.5293331146240234,,3.75,2.663332939147949,,3.6875,2.4686670303344727,,3.694999933242798,2.4773330688476562,,41996800.0,38088000.0,,0.0625,0.19466590881347656
2012-03-28,,3.479170799255371,2.5233330726623535,,3.7899999618530273,2.5233330726623535,,3.8399999141693115,2.562666893005371,,3.7249999046325684,2.4739999771118164,,3.752500057220459,2.518666982650757,,89244800.0,14325000.0,,0.11500000953674316,0.08866691589355469
2012-03-29,,3.4952356815338135,2.4886670112609863,,3.807499885559082,2.4886670112609863,,3.8375000953674316,2.5460000038146973,,3.737499952316284,2.4686670303344727,,3.7850000858306885,2.5460000038146973,,37270000.0,11946000.0,,0.10000014305114746,0.07733297348022461
2012-03-30,,3.5342495441436768,2.4826669692993164,,3.8499999046325684,2.4826669692993164,,3.872499942779541,2.5293331146240234,,3.7850000858306885,2.4453330039978027,,3.8399999141693115,2.501332998275757,,52724000.0,13296000.0,,0.08749985694885254,0.0840001106262207
2012-04-02,,3.51818585395813,2.438667058944702,,3.8324999809265137,2.438667058944702,,3.872499942779541,2.5313329696655273,,3.7774999141693115,2.435333013534546,,3.8399999141693115,2.4886670112609863,,40777600.0,15429000.0,,0.09500002861022949,0.09599995613098145
2012-04-03,,3.460810422897339,2.5339999198913574,,3.7699999809265137,2.5339999198913574,,3.865000009536743,2.564666986465454,,3.75,2.444667100906372,,3.859999895095825,2.446666955947876,,43047600.0,16471500.0,,0.11500000953674316,0.11999988555908203
2012-04-04,,3.3621268272399902,2.3333330154418945,,3.6624999046325684,2.3333330154418945,,3.759999990463257,2.365999937057495,,3.640000104904175,2.312666893005371,,3.7125000953674316,2.351332902908325,,49589600.0,67227000.0,,0.11999988555908203,0.05333304405212402
2012-04-05,,3.3575379848480225,2.2986669540405273,,3.6575000286102295,2.2986669540405273,,3.7125000953674316,2.3626670837402344,,3.6449999809265137,2.2939999103546143,,3.6675000190734863,2.3399999141693115,,36942400.0,22641000.0,,0.06750011444091797,0.06866717338562012
2012-04-09,,3.3139328956604004,2.2100000381469727,,3.609999895095825,2.2100000381469727,,3.622499942779541,2.2860000133514404,,3.5399999618530273,2.206666946411133,,3.5999999046325684,2.2733330726623535,,36550400.0,24835500.0,,0.08249998092651367,0.07933306694030762
2012-04-10,,3.24967360496521,2.1640000343322754,,3.5399999618530273,2.1640000343322754,,3.6449999809265137,2.256666898727417,,3.5225000381469727,2.140000104904175,,3.5950000286102295,2.2100000381469727,,47036000.0,27715500.0,,0.12249994277954102,0.11666679382324219
2012-04-11,,3.2909834384918213,2.2060000896453857,,3.5850000381469727,2.2060000896453857,,3.6624999046325684,2.2193329334259033,,3.575000047683716,2.134000062942505,,3.5875000953674316,2.2160000801086426,,37296000.0,16582500.0,,0.08749985694885254,0.08533287048339844
2012-04-12,,3.3690125942230225,2.22933292388916,,3.6700000762939453,2.22933292388916,,3.690000057220459,2.2986669540405273,,3.575000047683716,2.194667100906372,,3.5899999141693115,2.251332998275757,,38486800.0,15508500.0,,0.11500000953674316,0.10399985313415527
2012-04-13,,3.24967360496521,2.239332914352417,,3.5399999618530273,2.239332914352417,,3.6575000286102295,2.2693328857421875,,3.5374999046325684,2.190000057220459,,3.637500047683716,2.262666940689087,,31132400.0,9744000.0,,0.12000012397766113,0.07933282852172852
2012-04-16,,3.2106597423553467,2.1500000953674316,,3.497499942779541,2.1500000953674316,,3.575000047683716,2.24666690826416,,3.440000057220459,2.1393330097198486,,3.565000057220459,2.2273330688476562,,46346800.0,16494000.0,,0.13499999046325684,0.10733389854431152
2012-04-17,,3.2175450325012207,2.1493330001831055,,3.505000114440918,2.1493330001831055,,3.549999952316284,2.204667091369629,,3.492500066757202,2.135999917984009,,3.507499933242798,2.1619999408721924,,46069600.0,16732500.0,,0.05749988555908203,0.06866717338562012
2012-04-18,,3.1831204891204834,2.177333116531372,,3.4674999713897705,2.177333116531372,,3.5,2.183332920074463,,3.424999952316284,2.1019999980926514,,3.4825000762939453,2.1393330097198486,,40076400.0,12346500.0,,0.07500004768371582,0.08133292198181152
2012-04-19,,3.134925365447998,2.2106668949127197,,3.4149999618530273,2.2106668949127197,,3.552500009536743,2.2286670207977295,,3.3975000381469727,2.1666669845581055,,3.422499895095825,2.183332920074463,,66718800.0,11623500.0,,0.1549999713897705,0.06200003623962402
2012-04-20,,3.0729622840881348,2.2106668949127197,,3.3475000858306885,2.2106668949127197,,3.444999933242798,2.248667001724243,,3.3399999141693115,2.196000099182129,,3.434999942779541,2.2093329429626465,,50959200.0,12327000.0,,0.10500001907348633,0.05266690254211426
2012-04-23,,3.0362420082092285,2.129333019256592,,3.307499885559082,2.129333019256592,,3.322499990463257,2.197999954223633,,3.2274999618530273,2.114000082015991,,3.2899999618530273,2.190666913986206,,70624400.0,13362000.0,,0.09500002861022949,0.0839998722076416
2012-04-24,,2.942148208618164,2.121332883834839,,3.2049999237060547,2.121332883834839,,3.3450000286102295,2.146667003631592,,3.1875,2.066667079925537,,3.317500114440918,2.121332883834839,,73044000.0,10117500.0,,0.1575000286102295,0.07999992370605469
2012-04-25,,3.0018177032470703,2.194000005722046,,3.2699999809265137,2.194000005722046,,3.2950000762939453,2.1993329524993896,,3.192500114440918,2.138000011444092,,3.252500057220459,2.138000011444092,,72711200.0,10683000.0,,0.10249996185302734,0.06133294105529785
2012-04-26,,3.004112720489502,2.2326669692993164,,3.2725000381469727,2.2326669692993164,,3.299999952316284,2.2346670627593994,,3.244999885559082,2.194000005722046,,3.2674999237060547,2.1973330974578857,,53920800.0,6379500.0,,0.05500006675720215,0.040667057037353516
2012-04-27,,2.978867292404175,2.2226669788360596,,3.244999885559082,2.2226669788360596,,3.2874999046325684,2.242000102996826,,3.2100000381469727,2.194000005722046,,3.2674999237060547,2.240000009536743,,47535600.0,8865000.0,,0.0774998664855957,0.04800009727478027
2012-04-30,,2.9834578037261963,2.208667039871216,,3.25,2.208667039871216,,3.2674999237060547,2.2239999771118164,,3.2049999237060547,2.171999931335449,,3.2274999618530273,2.2179999351501465,,26226800.0,6208500.0,,0.0625,0.05200004577636719
2012-05-01,,3.0362420082092285,2.252000093460083,,3.307499885559082,2.252000093460083,,3.3424999713897705,2.2806670665740967,,3.2325000762939453,2.208667039871216,,3.2325000762939453,2.208667039871216,,40868000.0,9885000.0,,0.1099998950958252,0.07200002670288086
2012-05-02,,2.949033260345459,2.262666940689087,,3.2125000953674316,2.262666940689087,,3.307499885559082,2.2926669120788574,,3.194999933242798,2.2260000705718994,,3.2950000762939453,2.233333110809326,,68400800.0,7459500.0,,0.11249995231628418,0.06666684150695801
2012-05-03,,2.8985440731048584,2.1640000343322754,,3.1575000286102295,2.1640000343322754,,3.240000009536743,2.266666889190674,,3.137500047683716,2.1419999599456787,,3.2200000286102295,2.260667085647583,,41953600.0,12619500.0,,0.10249996185302734,0.12466692924499512
2012-05-04,,2.8136301040649414,2.121999979019165,,3.065000057220459,2.121999979019165,,3.1549999713897705,2.1640000343322754,,3.065000057220459,2.0933330059051514,,3.137500047683716,2.1546669006347656,,54509200.0,18712500.0,,0.08999991416931152,0.07066702842712402
2012-05-07,,2.8618252277374268,2.1646668910980225,,3.117500066757202,2.1646668910980225,,3.172499895095825,2.171999931335449,,3.0924999713897705,2.107332944869995,,3.119999885559082,2.130666971206665,,60444000.0,17370000.0,,0.07999992370605469,0.0646669864654541
2012-05-08,,2.859529495239258,2.012666940689087,,3.115000009536743,2.012666940689087,,3.134999990463257,2.181999921798706,,3.0350000858306885,1.9579999446868896,,3.0899999141693115,2.1666669845581055,,46231200.0,46458000.0,,0.09999990463256836,0.2239999771118164
2012-05-09,,2.871004343032837,2.003999948501587,,3.127500057220459,2.003999948501587,,3.1524999141693115,2.051332950592041,,3.0299999713897705,1.9839999675750732,,3.059999942779541,2.0199999809265137,,52060800.0,29218500.0,,0.12249994277954102,0.06733298301696777
2012-05-10,,2.850348949432373,2.1973330974578857,,3.1050000190734863,2.1973330974578857,,3.1624999046325684,2.312000036239624,,3.055000066757202,2.1600000858306885,,3.1575000286102295,2.197999954223633,,59709200.0,83344500.0,,0.10749983787536621,0.15199995040893555
2012-05-11,,3.031651735305786,2.1500000953674316,,3.302500009536743,2.1500000953674316,,3.4200000762939453,2.22933292388916,,3.2899999618530273,2.1440000534057617,,3.362499952316284,2.1659998893737793,,143514000.0,18319500.0,,0.13000011444091797,0.08533287048339844
2012-05-14,,3.0132927894592285,2.003999948501587,,3.2825000286102295,2.003999948501587,,3.3324999809265137,2.1419999599456787,,3.2074999809265137,2.00333309173584,,3.2750000953674316,2.128000020980835,,43747200.0,20713500.0,,0.125,0.13866686820983887
2012-05-15,,2.9834578037261963,1.9620000123977661,,3.25,1.9620000123977661,,3.3550000190734863,2.063999891281128,,3.234999895095825,1.9479999542236328,,3.2825000286102295,2.0173330307006836,,59994000.0,23785500.0,,0.12000012397766113,0.11599993705749512
2012-05-16,,2.9237887859344482,1.9453330039978027,,3.184999942779541,1.9453330039978027,,3.2925000190734863,2.01200008392334,,3.174999952316284,1.925333023071289,,3.255000114440918,1.972000002861023,,47048400.0,18856500.0,,0.11750006675720215,0.08666706085205078
2012-05-17,,2.9031333923339844,1.9046670198440552,,3.1624999046325684,1.9046670198440552,,3.2274999618530273,1.9859999418258667,,3.1624999046325684,1.8826669454574585,,3.197499990463257,1.9533330202102661,,33536400.0,17235000.0,,0.06500005722045898,0.1033329963684082
2012-05-18,,2.772320508956909,1.8373329639434814,,3.0199999809265137,1.8373329639434814,,3.184999942779541,1.897333025932312,,3.005000114440918,1.7886669635772705,,3.1700000762939453,1.891332983970642,,56728800.0,24247500.0,,0.17999982833862305,0.1086660623550415
2012-05-21,,2.8205149173736572,1.9179999828338623,,3.072499990463257,1.9179999828338623,,3.0875000953674316,1.9506670236587524,,3.005000114440918,1.8079999685287476,,3.0250000953674316,1.8386670351028442,,41626000.0,22128000.0,,0.08249998092651367,0.14266705513000488
2012-05-22,,2.786090612411499,2.053333044052124,,3.0350000858306885,2.053333044052124,,3.075000047683716,2.0893330574035645,,2.990000009536743,2.0,,3.069999933242798,2.006666898727417,,41014000.0,35493000.0,,0.08500003814697266,0.08933305740356445
2012-05-23,,2.8549396991729736,2.068000078201294,,3.109999895095825,2.068000078201294,,3.115000009536743,2.069999933242798,,2.9574999809265137,1.9666670560836792,,3.002500057220459,2.0373330116271973,,49600000.0,18306000.0,,0.1575000286102295,0.10333287715911865
2012-05-24,,2.779205799102783,2.018666982650757,,3.0274999141693115,2.018666982650757,,3.132499933242798,2.0833330154418945,,3.005000114440918,1.9793330430984497,,3.127500057220459,2.0833330154418945,,52042000.0,16134000.0,,0.12749981880187988,0.10399997234344482
2012-05-25,,2.845759630203247,1.987333059310913,,3.0999999046325684,1.987333059310913,,3.125,2.0273330211639404,,3.0250000953674316,1.946666955947876,,3.0250000953674316,2.010667085647583,,39175200.0,11355000.0,,0.09999990463256836,0.08066606521606445
2012-05-29,,2.919199228286743,2.1126670837402344,,3.180000066757202,2.1126670837402344,,3.200000047683716,2.128667116165161,,3.137500047683716,2.000667095184326,,3.1500000953674316,2.000667095184326,,31000000.0,24750000.0,,0.0625,0.12800002098083496
2012-05-30,,2.884774684906006,2.0273330211639404,,3.1424999237060547,2.0273330211639404,,3.1675000190734863,2.0946669578552246,,3.0875000953674316,2.0160000324249268,,3.1449999809265137,2.072000026702881,,37979200.0,19608000.0,,0.07999992370605469,0.07866692543029785
2012-05-31,,2.852644443511963,1.9666670560836792,,3.1075000762939453,1.9666670560836792,,3.1549999713897705,2.0193328857421875,,3.067500114440918,1.9166669845581055,,3.1424999237060547,2.004667043685913,,35819200.0,16780500.0,,0.08749985694885254,0.10266590118408203
2012-06-01,,2.749371290206909,1.8766670227050781,,2.994999885559082,1.8766670227050781,,3.072499990463257,1.944000005722046,,2.990000009536743,1.8506669998168945,,3.0425000190734863,1.9019999504089355,,44098400.0,13287000.0,,0.08249998092651367,0.09333300590515137
2012-06-04,,2.6919970512390137,1.858667016029358,,2.932499885559082,1.858667016029358,,3.0274999141693115,1.8940000534057617,,2.9075000286102295,1.807332992553711,,3.009999990463257,1.8686670064926147,,43285600.0,15463500.0,,0.11999988555908203,0.08666706085205078
